quarter_start,year,quarter,year_quarter,topic,metric_family,metric,submetric,value,display,source_file,source_url,provisional_note
2024-01-01,2024,Q1,2024 Q1,Deaths & mortality,cause,Deaths by cause,COVID-19,322,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-01-01,2024,Q1,2024 Q1,Deaths & mortality,cause,Deaths by cause,Cancer,2966,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-01-01,2024,Q1,2024 Q1,Deaths & mortality,cause,Deaths by cause,Cerebrovascular Disease,623,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-01-01,2024,Q1,2024 Q1,Deaths & mortality,cause,Deaths by cause,Chronic liver disease,145,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-01-01,2024,Q1,2024 Q1,Deaths & mortality,cause,Deaths by cause,Diabetes,455,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-01-01,2024,Q1,2024 Q1,Deaths & mortality,cause,Deaths by cause,Diseases of heart,4243,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-01-01,2024,Q1,2024 Q1,Deaths & mortality,cause,Deaths by cause,Drug-related,668,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-01-01,2024,Q1,2024 Q1,Deaths & mortality,cause,Deaths by cause,Homicide,85,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-01-01,2024,Q1,2024 Q1,Deaths & mortality,cause,Deaths by cause,Hypertension,346,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-01-01,2024,Q1,2024 Q1,Deaths & mortality,cause,Deaths by cause,Influenza and pneumonia,484,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-01-01,2024,Q1,2024 Q1,Deaths & mortality,cause,Deaths by cause,Kidney disease,190,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-01-01,2024,Q1,2024 Q1,Deaths & mortality,cause,Deaths by cause,Septicemia,261,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-01-01,2024,Q1,2024 Q1,Deaths & mortality,cause,Deaths by cause,Suicide,124,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-01-01,2024,Q1,2024 Q1,Deaths & mortality,race/ethnicity,Deaths by race/ethnicity,Asian/PI,1506,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-01-01,2024,Q1,2024 Q1,Deaths & mortality,race/ethnicity,Deaths by race/ethnicity,Black,4012,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-01-01,2024,Q1,2024 Q1,Deaths & mortality,race/ethnicity,Deaths by race/ethnicity,Hispanic,3310,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-01-01,2024,Q1,2024 Q1,Deaths & mortality,race/ethnicity,Deaths by race/ethnicity,Other/Unknown,485,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-01-01,2024,Q1,2024 Q1,Deaths & mortality,race/ethnicity,Deaths by race/ethnicity,White,5677,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-01-01,2024,Q1,2024 Q1,Deaths & mortality,sex,Deaths by sex,Female,7330,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-01-01,2024,Q1,2024 Q1,Deaths & mortality,sex,Deaths by sex,Male,7655,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-01-01,2024,Q1,2024 Q1,Infant mortality,IMR age,IMR by age,Neonatal,2.74,"per 1,000 live births",data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-01-01,2024,Q1,2024 Q1,Infant mortality,IMR age,IMR by age,Post-neonatal,1.48,"per 1,000 live births",data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-01-01,2024,Q1,2024 Q1,Infant mortality,IMR borough,IMR by borough,Bronx,4.6,"per 1,000 live births",data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-01-01,2024,Q1,2024 Q1,Infant mortality,IMR borough,IMR by borough,Brooklyn,3.34,"per 1,000 live births",data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-01-01,2024,Q1,2024 Q1,Infant mortality,IMR borough,IMR by borough,Manhattan,2.87,"per 1,000 live births",data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-01-01,2024,Q1,2024 Q1,Infant mortality,IMR borough,IMR by borough,Queens,4.26,"per 1,000 live births",data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-01-01,2024,Q1,2024 Q1,Infant mortality,IMR borough,IMR by borough,Staten Island,3.76,"per 1,000 live births",data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-01-01,2024,Q1,2024 Q1,Infant mortality,IMR race/ethnicity,IMR by race/ethnicity,Asian/PI,3.05,"per 1,000 live births",data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-01-01,2024,Q1,2024 Q1,Infant mortality,IMR race/ethnicity,IMR by race/ethnicity,Black,7.85,"per 1,000 live births",data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-01-01,2024,Q1,2024 Q1,Infant mortality,IMR race/ethnicity,IMR by race/ethnicity,Hispanic,4.75,"per 1,000 live births",data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-01-01,2024,Q1,2024 Q1,Infant mortality,IMR race/ethnicity,IMR by race/ethnicity,White,1.96,"per 1,000 live births",data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-01-01,2024,Q1,2024 Q1,Births & maternal/infant health,Pre-pregnancy diabetes,Pre-pregnancy diabetes,Pre-pregnancy diabetes,1.25,Percent,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-01-01,2024,Q1,2024 Q1,Births & maternal/infant health,Pre-pregnancy hypertension,Pre-pregnancy hypertension,Pre-pregnancy hypertension,2.6,Percent,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-01-01,2024,Q1,2024 Q1,Births & maternal/infant health,Prenatal care in first trimester,Prenatal care in first trimester,Prenatal care in first trimester,69.97,Percent,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-01-01,2024,Q1,2024 Q1,Infant mortality,Total IMR,Total IMR,Total,4.22,"per 1,000 live births",data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-01-01,2024,Q1,2024 Q1,Births & maternal/infant health,Total births,Total births,Total,24518,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-01-01,2024,Q1,2024 Q1,Deaths & mortality,Total deaths,Total deaths,Total,14990,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Births & maternal/infant health,birthweight,Births by birthweight,Low,8.73,Percent,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Births & maternal/infant health,birthweight,Births by birthweight,Normal,91.26,Percent,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Births & maternal/infant health,birthweight,Births by birthweight,Very Low,1.42,Percent,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Births & maternal/infant health,borough,Births by borough,Bronx,3640,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Births & maternal/infant health,borough,Births by borough,Brooklyn,7839,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Births & maternal/infant health,borough,Births by borough,Manhattan,3603,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Births & maternal/infant health,borough,Births by borough,Non-NYC Residents,3319,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Births & maternal/infant health,borough,Births by borough,Queens,4924,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Births & maternal/infant health,borough,Births by borough,Staten Island,1235,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Births & maternal/infant health,coverage,Births by coverage,Medicaid,56.21,Percent,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Births & maternal/infant health,coverage,Births by coverage,Non-Medicaid,43.79,Percent,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Births & maternal/infant health,maternal age,Births by maternal age,20 to 29,8580,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Births & maternal/infant health,maternal age,Births by maternal age,30 to 39,13663,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Births & maternal/infant health,maternal age,Births by maternal age,40+,1805,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Births & maternal/infant health,maternal age,Births by maternal age,Under 20,512,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Births & maternal/infant health,maternal race/ethnicity,Births by maternal race/ethnicity,Asian/PI,3578,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Births & maternal/infant health,maternal race/ethnicity,Births by maternal race/ethnicity,Black,3862,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Births & maternal/infant health,maternal race/ethnicity,Births by maternal race/ethnicity,Hispanic,7372,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Births & maternal/infant health,maternal race/ethnicity,Births by maternal race/ethnicity,Other/Unknown,625,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Births & maternal/infant health,maternal race/ethnicity,Births by maternal race/ethnicity,White,9123,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Births & maternal/infant health,method,Births by method,Cesarean,32.82,Percent,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Births & maternal/infant health,method,Births by method,VBAC,2.8,Percent,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Births & maternal/infant health,method,Births by method,Vaginal,64.38,Percent,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Births & maternal/infant health,term,Births by term,Pre-term,9.21,Percent,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Births & maternal/infant health,term,Births by term,Term,90.79,Percent,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Births & maternal/infant health,term,Births by term,Very Pre-term,1.43,Percent,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Births & maternal/infant health,Breastfed infants,Breastfed infants,Breastfed infants,87.69,Percent,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Deaths & mortality,age,Deaths by age,1 to 24,159,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Deaths & mortality,age,Deaths by age,25 to 44,783,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Deaths & mortality,age,Deaths by age,45 to 64,2572,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Deaths & mortality,age,Deaths by age,65 to 84,5634,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Deaths & mortality,age,Deaths by age,85+,3830,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Deaths & mortality,age,Deaths by age,Under 1,92,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Deaths & mortality,cause,Deaths by cause,Accidents,371,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Deaths & mortality,cause,Deaths by cause,Alzheimer's,195,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Deaths & mortality,cause,Deaths by cause,CLRD,334,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Deaths & mortality,cause,Deaths by cause,COVID-19,62,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Deaths & mortality,cause,Deaths by cause,Cancer,2838,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Deaths & mortality,cause,Deaths by cause,Cerebrovascular Disease,569,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Deaths & mortality,cause,Deaths by cause,Chronic liver disease,125,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Deaths & mortality,cause,Deaths by cause,Diabetes,384,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Deaths & mortality,cause,Deaths by cause,Diseases of heart,3764,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Deaths & mortality,cause,Deaths by cause,Drug-related,602,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Deaths & mortality,cause,Deaths by cause,Homicide,88,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Deaths & mortality,cause,Deaths by cause,Hypertension,260,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Deaths & mortality,cause,Deaths by cause,Influenza and pneumonia,308,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Deaths & mortality,cause,Deaths by cause,Kidney disease,135,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Deaths & mortality,cause,Deaths by cause,Septicemia,231,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Deaths & mortality,cause,Deaths by cause,Suicide,135,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Deaths & mortality,race/ethnicity,Deaths by race/ethnicity,Asian/PI,1352,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Deaths & mortality,race/ethnicity,Deaths by race/ethnicity,Black,3669,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Deaths & mortality,race/ethnicity,Deaths by race/ethnicity,Hispanic,2913,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Deaths & mortality,race/ethnicity,Deaths by race/ethnicity,Other/Unknown,423,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Deaths & mortality,race/ethnicity,Deaths by race/ethnicity,White,4713,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Deaths & mortality,sex,Deaths by sex,Female,6301,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
